GFA_sqm,Building_Type,Num_Floors,Year_Built,Structure_Type,Actual_Scope3_tCO2e,Intensity_kgCO2e_m2,City,Country,Latitude,Longitude
19657,Healthcare,3,1984,Concrete,11808.32232944268,600.7184376783172,Stockholm,Sweden,59.265324381149604,18.086994330127716
18973,Education,10,2004,Steel,11002.875693517086,579.9228215631205,Paris,France,48.87115481684013,2.2638682763979983
46823,Residential,17,2002,Concrete,23548.059307766212,502.91650060368227,Dublin,Ireland,53.36854405223713,-6.144198921215192
32476,Residential,22,2022,Steel,22771.2619751018,701.1720031747075,London,United Kingdom,51.62599387956378,0.001427740433219582
19526,Office,7,2002,Mixed,8031.445118973901,411.3205530561252,Madrid,Spain,40.400071672076876,-3.7284973343145524
45239,Office,21,1981,Concrete,26970.469560770154,596.1774035847423,Oslo,Norway,59.90556242165912,10.75528894851939
20977,Residential,31,2012,Steel,14172.35332718556,675.6139260707232,London,United Kingdom,51.4160303807173,0.1562852361851369
19594,Education,15,2019,Timber,4590.414330445933,234.2765300829812,Stockholm,Sweden,59.25445713214163,17.950818949889474
46541,Healthcare,1,2008,Concrete,26622.753261303933,572.0279594616345,Berlin,Germany,52.57649403898863,13.47471865252255
29584,Office,26,1995,Mixed,13531.909531764804,457.40635247988115,London,United Kingdom,51.42999557424513,-0.47651789001148953
18165,Education,4,2018,Mixed,6506.267069894046,358.1760016456948,Amsterdam,Netherlands,52.3762032721039,4.907475838088771
20464,Education,13,1993,Timber,4750.031015764431,232.11644916753474,Amsterdam,Netherlands,52.35818652665047,4.8110699578436185
18434,Education,6,2005,Concrete,8717.175784314835,472.88574288352146,Berlin,Germany,52.51081167669204,13.579249859252743
9095,Healthcare,22,2008,Concrete,5671.4459500169305,623.5784442019715,Stockholm,Sweden,59.284914521437194,18.18010367183988
34979,Education,8,2001,Mixed,14895.7493644179,425.84834799216384,Dublin,Ireland,53.38101400907455,-6.282485087402752
39644,Residential,21,2005,Timber,11811.443820581753,297.9377414131206,Oslo,Norway,59.8157397153415,10.781126543151284
2079,Office,26,2010,Mixed,1095.663589117806,527.014713380378,Paris,France,48.91988610840552,2.251382023199872
2212,Healthcare,2,2021,Steel,1376.0566070753366,622.0870737230274,Dublin,Ireland,53.38153546238556,-6.1221362480143355
35108,Residential,22,2004,Steel,23647.078882526843,673.5524348446747,Paris,France,48.83928826304456,2.384153783502317
35060,Healthcare,7,1996,Concrete,19517.472743952614,556.6877565303084,Stockholm,Sweden,59.368080066297864,18.09440949719926
34205,Education,29,2001,Steel,22814.67212134257,666.9981617115208,Madrid,Spain,40.366843067452024,-3.7948515180505566
22604,Education,7,2014,Steel,13271.521396376238,587.1315429294035,Paris,France,48.926494440482294,2.286488741366277
42787,Healthcare,7,2002,Timber,11817.145118268945,276.1854095465666,Madrid,Spain,40.41628497897381,-3.6902134951001324
20488,Healthcare,4,2021,Timber,5343.878161194371,260.8296642519705,Dublin,Ireland,53.300071685870655,-6.112629313981796
39712,Education,23,2012,Mixed,19576.496879464346,492.961746561854,Madrid,Spain,40.49726998458883,-3.7369566525245426
19756,Healthcare,37,2010,Mixed,12043.139735570328,609.5940339932339,Paris,France,48.851390459901694,2.2062728537005705
30414,Office,18,2012,Steel,18413.534378417367,605.429551470289,Madrid,Spain,40.41732926555498,-3.675125460415278
43218,Education,32,1997,Steel,30936.310724041487,715.820045444988,Stockholm,Sweden,59.345515864426986,18.03549169865565
11315,Residential,35,1990,Steel,8099.782840478364,715.8447053007834,Rome,Italy,41.81901130736651,12.440093809553272
8902,Residential,4,2017,Steel,4727.359324663942,531.0446331907372,London,United Kingdom,51.46224083141766,0.13409513446915688
19125,Healthcare,35,1992,Timber,7547.194934310305,394.6245717286434,Oslo,Norway,59.964147168163144,10.784362305466395
13213,Education,16,1997,Timber,3718.9963056018323,281.46494404009934,Dublin,Ireland,53.33032195467186,-6.160401905700441
20515,Education,19,2022,Steel,13023.421307856008,634.8243386719965,Stockholm,Sweden,59.24626974264003,17.940911331508836
48606,Education,31,1995,Concrete,26520.080478427484,545.613308612671,Dublin,Ireland,53.33163754073877,-6.105371057714618
8025,Residential,18,1983,Timber,2079.1067624938673,259.0787242983012,Paris,France,48.96784159060789,2.2095983380432975
37135,Office,3,1996,Concrete,18549.95801013818,499.52761573012464,Paris,France,48.88714687136866,2.267282025472572
20333,Office,38,2005,Timber,6912.057329724824,339.9428185572628,Oslo,Norway,59.977563528067165,10.63139819017237
3978,Residential,16,1994,Timber,1126.3241069163314,283.13828730928395,Madrid,Spain,40.38003105457308,-3.769900900385483
30430,Office,35,2024,Concrete,18954.131345542144,622.8764819435473,Stockholm,Sweden,59.34121162292761,18.047136322555936
14844,Education,35,2021,Steel,10161.703693050054,684.5664034660506,Stockholm,Sweden,59.351799152498145,18.043593461165155
19268,Office,24,1995,Steel,13712.759894011402,711.6856909908347,Oslo,Norway,59.88258223791784,10.76124812610197
34414,Office,1,2011,Steel,19789.58910812742,575.0447233139832,Stockholm,Sweden,59.294565124979265,18.093072866821945
43464,Residential,7,1991,Timber,8743.799744257505,201.17337898623012,Rome,Italy,41.86320094457328,12.462821963817873
48985,Education,27,2019,Steel,30836.481205373817,629.5086496963114,Rome,Italy,41.95385011184832,12.519344598021243
34440,Healthcare,19,1992,Steel,29312.739329601445,851.1248353542812,Oslo,Norway,59.87270289147385,10.792301817196211
5008,Office,17,2023,Steel,3259.5462370797077,650.8678588417947,Lisbon,Portugal,38.793191273259744,-9.144225614747807
5761,Healthcare,15,2017,Timber,1877.9648088977403,325.9789635302448,Paris,France,48.97598591272767,2.4999223816774276
9953,Education,7,2015,Steel,5544.474717987328,557.0656804970691,Stockholm,Sweden,59.29369224741742,18.079491822708803
21534,Office,29,2009,Steel,14727.67581566009,683.9266190981745,Lisbon,Portugal,38.72340052871604,-9.183122410421001
6789,Office,3,2022,Timber,1232.177859114802,181.49622317201383,Dublin,Ireland,53.34108090010096,-6.296325669092379
35229,Office,5,2008,Timber,7493.913335705345,212.72001293551747,Oslo,Norway,59.86194584435027,10.744843027998511
8358,Office,29,2014,Steel,6148.265167070525,735.6144014202591,Dublin,Ireland,53.36868664937349,-6.117340057679993
29161,Education,2,2013,Timber,5218.703023806755,178.9617305238762,Rome,Italy,41.85847820476955,12.541061328507185
32389,Office,18,2021,Timber,8038.001667987404,248.17072672782132,Lisbon,Portugal,38.71019525495803,-9.11907099431198
34583,Healthcare,20,2024,Concrete,23708.143891683623,685.5432984901144,Paris,France,48.96788160752185,2.3344512541063955
11979,Office,35,2023,Concrete,7339.446059945661,612.6927172506604,Oslo,Norway,59.894642637376876,10.785318077218538
12284,Residential,10,2002,Timber,2732.91009037053,222.47721347855176,Lisbon,Portugal,38.74105048213484,-9.153983101628505
23689,Residential,37,1999,Steel,18374.46638252065,775.6539483524274,Stockholm,Sweden,59.36121934959215,18.006043242538514
11482,Residential,29,2004,Timber,3993.614641273791,347.81524484182125,Berlin,Germany,52.454276279015914,13.556532826599232
3970,Residential,12,1986,Steel,2400.843762559718,604.7465396875864,Lisbon,Portugal,38.704097822224995,-9.058987343158924
6664,Healthcare,37,2010,Timber,2902.258037550673,435.51291079691975,Amsterdam,Netherlands,52.31273118787467,4.835134459593717
11046,Healthcare,12,1992,Mixed,5323.368763556553,481.92728259610294,Amsterdam,Netherlands,52.31831982451266,4.928554732323659
43459,Residential,39,2002,Mixed,22534.61782411544,518.5259169358577,Madrid,Spain,40.49313063495328,-3.7970287754984993
10990,Education,16,1996,Mixed,4792.487920177903,436.0771537923479,Paris,France,48.82597976090736,2.414630860982962
39524,Residential,23,2020,Concrete,22577.415047105547,571.2330494662875,Lisbon,Portugal,38.73697378108727,-9.102788491619464
5027,Education,9,2015,Steel,3100.57959978321,616.7852794476248,Berlin,Germany,52.590121274315976,13.518903524094172
38621,Residential,22,1992,Mixed,16807.53248771349,435.19154055341636,Amsterdam,Netherlands,52.31344901064955,4.864037243880811
2843,Education,10,1980,Mixed,1209.1228626276752,425.298228149024,Lisbon,Portugal,38.776299293628966,-9.122768816281235
38699,Education,28,1986,Concrete,21455.811391250187,554.4280573464479,Lisbon,Portugal,38.71974735836857,-9.074668272181732
36343,Residential,17,2001,Mixed,15115.064621282461,415.90030050580475,Stockholm,Sweden,59.262552145484364,18.14804213383431
13696,Residential,18,2002,Steel,9079.520346022882,662.9322682551754,Stockholm,Sweden,59.33098822091346,17.98498895839931
18821,Healthcare,26,2015,Timber,7029.673809686402,373.5016104184901,Paris,France,48.91223022933439,2.342589122146977
14311,Healthcare,22,1984,Timber,4876.885626308156,340.7788153384219,Dublin,Ireland,53.3690951366268,-6.219170313644589
6097,Healthcare,10,1985,Concrete,3988.126730679119,654.1129622239001,Lisbon,Portugal,38.71144381635169,-9.138913446782425
43072,Education,4,2019,Timber,9377.671520234446,217.72082838582944,Oslo,Norway,59.941309960456564,10.749864610385913
43915,Residential,6,2022,Concrete,22273.505703307474,507.19584887413123,Madrid,Spain,40.396018028448005,-3.701718547313466
18629,Office,39,2010,Timber,6438.419064051232,345.61270406630695,London,United Kingdom,51.64481005069062,0.061792523706139524
8058,Healthcare,6,1980,Mixed,3452.534083157346,428.46042233275574,Madrid,Spain,40.31128027155216,-3.6263405963677346
19680,Healthcare,19,2008,Steel,14746.229494643994,749.3002791993899,London,United Kingdom,51.55706247815713,-0.3567002366834291
15457,Office,10,2010,Mixed,5731.681957466223,370.8146443337144,Paris,France,48.867001713991534,2.262184756764921
15799,Office,8,2003,Steel,8929.132823828952,565.1707591511458,Oslo,Norway,59.91340246508403,10.80507772756656
47626,Education,33,1997,Steel,33216.61243925249,697.4470339573444,Madrid,Spain,40.45420767404897,-3.7129538563981153
17702,Office,25,2013,Timber,5029.444845277892,284.1173226346114,Rome,Italy,41.99619726055974,12.585309556150195
43235,Office,12,1996,Mixed,17749.571518175777,410.5370999925009,Berlin,Germany,52.46267353889146,13.388532658055286
14628,Residential,34,1986,Steel,11370.08981604997,777.2825961204518,London,United Kingdom,51.4504781333014,-0.09284406712889531
39138,Education,15,2001,Timber,10030.372095484547,256.2821834402511,Oslo,Norway,59.890373808930455,10.839084251204694
38629,Office,32,2011,Steel,28538.67404238256,738.7888384991214,Madrid,Spain,40.3203509057002,-3.7901694742550576
25561,Education,24,1981,Steel,16965.78313311531,663.737065573151,Madrid,Spain,40.37198280724307,-3.6664387560026768
26378,Education,23,2007,Mixed,12796.016241494028,485.1018364354397,Lisbon,Portugal,38.762274127637745,-9.117432120448218
27246,Residential,8,2010,Timber,6303.900524921556,231.36976161350495,Berlin,Germany,52.40278980373838,13.497135651718382
37196,Healthcare,7,1993,Timber,8770.583461153046,235.7937267758105,Lisbon,Portugal,38.78857019135405,-9.070154244091807
2746,Residential,31,1996,Steel,1978.0550470104056,720.3405123854354,Paris,France,48.86711144033933,2.492806047257348
8910,Healthcare,6,1990,Steel,6128.524204189682,687.8253876756096,Lisbon,Portugal,38.76722788294741,-9.020494275524626
12721,Office,20,2015,Mixed,5258.820781756769,413.39680699290693,Madrid,Spain,40.45426462864337,-3.631712048008751
9060,Education,2,2020,Steel,5366.118619235104,592.2868233151329,Dublin,Ireland,53.35137038656225,-6.2519474831002135
6067,Office,1,2023,Concrete,2583.056966969418,425.75522778464125,Berlin,Germany,52.5516605234421,13.538089724276674
36497,Education,18,2005,Steel,25041.045016797438,686.1124206591621,Berlin,Germany,52.47914896596947,13.389601647216265
13888,Education,27,2023,Timber,4370.3302263369,314.68391606688505,Stockholm,Sweden,59.23693024917874,18.00232829497622
29013,Office,37,2009,Steel,22711.966383886203,782.8203351561784,Oslo,Norway,59.98061950140986,10.859269180678467
11222,Education,6,1984,Concrete,4984.413150220669,444.16442258248696,Lisbon,Portugal,38.77858084842443,-9.10750863658697
30655,Healthcare,11,1996,Concrete,18978.04066065157,619.0846733208799,Lisbon,Portugal,38.78215776917608,-9.089102177135766
19895,Education,26,2012,Timber,5606.321652994088,281.79550907233414,Amsterdam,Netherlands,52.30328254988192,4.893571892526832
30492,Healthcare,14,1995,Timber,9758.91336220111,320.0483196314151,Lisbon,Portugal,38.75484009367419,-9.160537205884788
20346,Residential,29,1985,Timber,6160.867484254564,302.804850302495,Oslo,Norway,59.82652079814936,10.670018880837437
3260,Residential,4,2013,Mixed,1193.4944746089511,366.1025995732979,London,United Kingdom,51.585503892113636,-0.42083018240332426
29979,Office,31,2009,Steel,22164.66612598336,739.3397420188586,Berlin,Germany,52.49376379160305,13.388128561908216
12159,Education,35,2018,Mixed,6180.078876850832,508.27196947535424,Oslo,Norway,59.932581250468914,10.855761622256791
2950,Residential,28,2001,Mixed,1504.2144475768519,509.9032025684244,Dublin,Ireland,53.34703715673849,-6.108750808826066
8045,Office,24,1998,Timber,2517.6003621553045,312.9397591243387,Dublin,Ireland,53.306453588384464,-6.184467712656067
32738,Healthcare,29,2003,Mixed,21223.131266782148,648.2720773041159,Madrid,Spain,40.36340019394686,-3.6300024813661977
36801,Office,14,2018,Steel,21490.005865096675,583.9516824297349,Stockholm,Sweden,59.284786107005935,17.91994193906275
4621,Healthcare,1,1983,Timber,1127.8597438410181,244.0726561006315,Berlin,Germany,52.49043658787202,13.340054665405846
16611,Healthcare,8,2022,Mixed,8156.258736444256,491.0155160101292,Madrid,Spain,40.39463453032619,-3.6739204537450347
25174,Residential,6,2015,Mixed,8833.123249852839,350.88278580491135,Madrid,Spain,40.30031588421558,-3.625698557301873
4838,Office,11,1987,Steel,3139.1582149163733,648.85452974708,Oslo,Norway,59.883987737069646,10.657550834380302
40551,Healthcare,27,1999,Timber,14015.608980877516,345.629182532552,Madrid,Spain,40.3106091762394,-3.6914147221800433
10916,Residential,33,1993,Mixed,5407.808263917683,495.40200292393575,London,United Kingdom,51.63569998058334,-0.0285382492279187
16536,Healthcare,13,1988,Mixed,7644.667055264232,462.3044905215428,Dublin,Ireland,53.31978244288413,-6.131325335864998
16367,Healthcare,29,2002,Steel,14746.140636684322,900.967839963605,London,United Kingdom,51.55980570421415,-0.05289167242554632
35269,Office,39,2006,Timber,12683.431967149987,359.61983518528984,Amsterdam,Netherlands,52.309557444766256,4.8045098443060175
31099,Healthcare,29,2009,Concrete,22304.930477209586,717.2233987333865,Lisbon,Portugal,38.765365647640564,-9.008755765271275
33844,Residential,9,2003,Timber,7335.435879781386,216.74258006681794,Madrid,Spain,40.31829659158593,-3.6972248330443533
15713,Residential,12,2015,Mixed,6827.888110285953,434.53752372468364,London,United Kingdom,51.54059549109892,0.1570047677102231
13961,Education,4,2003,Steel,7383.691203212629,528.8798225924095,London,United Kingdom,51.494831466382266,-0.2028550171264254
18502,Education,16,1989,Concrete,9126.23493990569,493.256671706069,Amsterdam,Netherlands,52.300041028943916,4.9192365338804755
32127,Residential,17,2000,Timber,8771.92488881314,273.03902912855665,Oslo,Norway,59.97143859071736,10.61451876458373
23063,Healthcare,21,1997,Timber,7820.2125594187355,339.0804561166689,Madrid,Spain,40.33255522020507,-3.7021731936568187
41404,Education,37,1985,Timber,15225.552397582405,367.7314365177859,Oslo,Norway,59.88882260103508,10.83440686551856
43471,Education,25,2018,Timber,11980.605539445865,275.599952599339,London,United Kingdom,51.52198175591383,-0.09612288267214031
32323,Residential,14,1983,Steel,19923.07414833392,616.3745366560628,London,United Kingdom,51.57575563672995,-0.028065518369499498
16447,Residential,7,2015,Concrete,8480.69752495119,515.637959807332,Stockholm,Sweden,59.2776242913537,17.9287070348174
4932,Education,21,1994,Concrete,3007.061221051351,609.7042216243615,Lisbon,Portugal,38.75937057829514,-9.045593642805528
1051,Office,9,2022,Timber,238.46296705637218,226.8915005293741,Lisbon,Portugal,38.74878228373819,-9.137083690690755
24259,Education,16,2020,Concrete,12020.798107858218,495.5191107571713,Paris,France,48.85614194849292,2.4997948804569137
24284,Residential,18,2023,Steel,14901.319432287703,613.6270561805181,Lisbon,Portugal,38.71586371866496,-9.137463466994442
1255,Healthcare,31,1996,Timber,467.9728754795156,372.88675337013194,Paris,France,48.95255981057516,2.353923165510415
21738,Education,19,2007,Timber,6261.071817544561,288.024280869655,Oslo,Norway,59.981448633455415,10.822093909253185
26792,Education,9,1996,Concrete,13003.991601229365,485.3684533155183,Lisbon,Portugal,38.74970893093508,-9.049438201097798
