GFA_sqm,Building_Type,Num_Floors,Year_Built,Structure_Type,Actual_Scope3_tCO2e,Intensity_kgCO2e_m2
18333,Healthcare,15,2011,Steel,14120.85992076691,770.2427273641472
48717,Education,35,1986,Steel,33014.42452700997,677.6777003306847
13813,Office,29,1982,Concrete,8114.272246220296,587.4373594599505
41204,Healthcare,36,1988,Concrete,31414.66327343311,762.4178058788737
41854,Healthcare,35,1986,Concrete,32598.005676919736,778.8504247364585
41264,Education,17,2018,Mixed,16770.582173140476,406.42163079537795
22655,Residential,23,1991,Timber,7148.054390405013,315.51773958971586
4143,Healthcare,30,2013,Concrete,2841.6997831793096,685.9038820128674
38443,Office,6,2002,Steel,23673.142954200648,615.7985317014969
36436,Education,8,2018,Steel,20559.210852353783,564.2554301337628
40421,Education,27,1994,Mixed,20493.19779755203,506.99383482724403
42209,Healthcare,23,2003,Timber,15887.706308987206,376.4056554049422
48972,Healthcare,17,2010,Concrete,29814.34982594497,608.8040069007794
2242,Residential,6,1985,Mixed,876.289027975771,390.8514843781316
22615,Office,7,2024,Timber,4760.769729613392,210.5138063061416
10819,Education,13,1997,Concrete,5750.475854134841,531.5163928398965
19546,Office,24,2008,Mixed,8979.916233581846,459.4247535854827
46330,Education,13,1984,Mixed,18022.706517702816,389.0072634945568
5629,Residential,9,2019,Concrete,3025.6184817030744,537.5055039444082
2244,Office,22,1982,Mixed,1126.1548279838137,501.85152762202034
2933,Education,11,1988,Concrete,1354.57987300804,461.84107501126493
31844,Healthcare,6,1980,Steel,21350.057584641185,670.4577812034037
40137,Education,17,1982,Timber,9968.135960826898,248.35279071248218
19032,Education,38,1980,Timber,7048.286055117249,370.33869562406727
6171,Education,30,2022,Timber,2201.1178618231897,356.68738645652076
15937,Healthcare,27,2004,Steel,12287.381244222839,770.9971289592042
18545,Healthcare,6,2013,Timber,4499.001322292127,242.59915461267872
9709,Education,2,1994,Steel,5650.422717242902,581.9778264747041
12145,Office,9,2007,Mixed,4542.1330842935795,373.9920201147451
12447,Healthcare,3,2021,Mixed,5245.932404222208,421.4615894771598
22637,Healthcare,34,2021,Concrete,17604.771485921134,777.6989656721798
1169,Education,34,2019,Mixed,575.8967416910835,492.640497597163
19225,Office,12,2010,Steel,11105.539675790205,577.6613615495555
30997,Education,17,1981,Mixed,13049.988228831233,421.00810494019527
16285,Education,16,1996,Concrete,8602.879022271687,528.2701272503339
28015,Healthcare,8,2002,Mixed,12931.219318591573,461.58198531470896
44829,Residential,12,1994,Mixed,16714.297901953138,372.8456557575038
42911,Residential,31,1988,Mixed,21298.93193873271,496.35133039856237
39087,Education,34,1983,Timber,12992.065092459867,332.38839236727983
6458,Education,29,1989,Mixed,3507.702920864497,543.1562280682095
2019,Residential,18,2003,Mixed,830.1638632945314,411.175761909129
14698,Healthcare,23,1990,Concrete,10167.012403831726,691.7276094592276
35725,Healthcare,13,2005,Mixed,16849.282728680493,471.63842487559106
22868,Residential,14,1987,Mixed,8686.61123624051,379.85880865141286
43738,Education,1,2001,Concrete,20030.204318980374,457.95885314784334
17130,Healthcare,26,1993,Concrete,12285.749017977003,717.2065976635729
22814,Healthcare,16,2021,Steel,17489.203677796057,766.5996176819523
35103,Office,38,2001,Steel,27718.50925837377,789.6336284184762
43805,Education,4,1983,Concrete,22347.688877517376,510.16296946735247
15548,Education,21,2000,Mixed,6689.084956171189,430.2215690874189
10458,Residential,2,1988,Timber,1962.1011864061907,187.61724865234183
37527,Residential,11,2004,Concrete,18751.692583018015,499.68536208644485
11025,Healthcare,35,2017,Timber,4457.592216152435,404.3167542995406
8015,Education,22,1987,Timber,2407.7975701394575,300.4114248458462
21967,Education,17,1980,Steel,15046.918540842235,684.9783102309025
22815,Office,29,2020,Concrete,13048.621495014166,571.9316894593104
3506,Residential,9,2017,Mixed,1331.8076226572348,379.86526601746573
39247,Healthcare,3,1992,Timber,8807.780193991477,224.41919621860208
30135,Office,36,1997,Concrete,20508.36910795284,680.5498293662798
36674,Office,17,2010,Timber,10155.230871420763,276.90546085566785
42732,Healthcare,7,1997,Mixed,20102.905851141015,470.44149235095506
47042,Residential,26,2016,Steel,31068.3576679958,660.4387072827643
38443,Residential,13,2003,Steel,24765.641706902446,644.2171970684507
40911,Residential,29,2015,Concrete,21993.35632263829,537.590289228772
48280,Residential,8,1994,Steel,30760.252586754203,637.1220502641715
32941,Residential,29,2006,Steel,22141.67150311665,672.1614857811435
44025,Residential,10,2017,Timber,10016.321567359482,227.51440243860267
17524,Education,27,1981,Concrete,9976.771871021263,569.3204674173285
1869,Education,33,1991,Steel,1396.202774356313,747.0319819990974
15385,Office,39,2020,Concrete,9746.047276297986,633.4772360284684
26614,Education,28,1983,Mixed,12963.742216252333,487.1023602709977
43987,Residential,34,1996,Timber,16613.450185529913,377.6900035358154
1891,Education,21,2005,Concrete,1109.893912880392,586.9349089795833
17128,Office,6,2016,Concrete,8593.520117347427,501.72350054573957
44130,Education,5,2005,Steel,26667.251059279773,604.2884898998362
27315,Education,5,1981,Timber,5812.348990665133,212.78963905052657
14809,Education,10,1992,Mixed,6248.685434775084,421.95188296138053
41376,Education,10,2001,Mixed,17990.538405024632,434.8061292784376
19055,Office,21,2000,Concrete,9945.832737294317,521.9539615478518
37775,Office,22,2009,Concrete,20881.563969542472,552.7879277178682
11961,Education,5,2006,Steel,7228.23742281686,604.3171493033075
5743,Healthcare,39,2000,Concrete,4512.851197232937,785.8003129432243
42908,Residential,32,2018,Mixed,20805.094510993105,484.87681809902824
17543,Education,13,1994,Concrete,9636.068836950782,549.2828385652844
12914,Education,32,2019,Mixed,6312.216586402201,488.7886469259874
14042,Healthcare,35,1984,Concrete,10238.923225306353,729.1641664511004
31868,Residential,24,1996,Concrete,18273.382270539158,573.4085060417709
29931,Healthcare,25,2013,Mixed,17153.220455711024,573.0921270826575
42164,Education,31,2004,Timber,13805.713698404712,327.4289369700387
29668,Office,25,2007,Mixed,14295.983872202894,481.86543994212263
2607,Residential,31,1998,Concrete,1692.420262205625,649.183069507336
16535,Education,1,2023,Concrete,7570.369357713289,457.8390902759775
17786,Residential,19,1988,Timber,4836.537947597416,271.9294921622296
10278,Residential,7,1988,Mixed,3858.8038171290254,375.4430645192669
27245,Healthcare,18,2019,Steel,22712.475202623893,833.6382896907282
18601,Education,4,2011,Concrete,8837.404851551792,475.10374988182315
36745,Residential,27,2018,Mixed,16747.542635249163,455.7774563954052
4372,Healthcare,20,2000,Timber,1335.7113163945603,305.5149397059836
35247,Education,19,2020,Concrete,21029.92523757058,596.6444020078469
1079,Healthcare,10,2017,Mixed,554.9424594754767,514.3118252784769
18507,Office,36,1998,Mixed,9902.358549503591,535.0601690983731
8485,Healthcare,13,2004,Mixed,3913.817911810384,461.2631599069398
25617,Education,39,2009,Steel,20477.096696106048,799.3557675022854
22614,Education,21,2001,Timber,6192.581605298202,273.8384012248254
16493,Office,16,1981,Timber,4621.924728626218,280.23553802378086
47009,Residential,37,2002,Steel,37034.9102263946,787.8259530386648
34665,Education,37,1996,Mixed,19700.393609058225,568.3079073722263
39549,Education,27,2016,Mixed,19558.172226429146,494.5301329092808
10883,Education,28,1989,Mixed,5422.43134790477,498.2478496650528
12093,Residential,26,2023,Timber,3984.297665393886,329.47140208334457
38329,Office,7,1999,Concrete,19892.518458916293,518.9939330250278
45303,Residential,27,1990,Mixed,22138.22918950691,488.6702688454829
24371,Education,3,1981,Mixed,8718.247618989179,357.7304016654704
19268,Healthcare,34,1999,Concrete,15688.149616590754,814.2074743922957
49448,Residential,20,2013,Steel,30018.03857180642,607.0627441313384
44030,Education,38,2023,Timber,16036.975948410553,364.2283885625835
44998,Residential,23,1980,Steel,27561.570653011786,612.5065703589446
5938,Residential,35,1983,Steel,3919.476799932959,660.0668238351227
34061,Education,1,2019,Mixed,12025.054959537698,353.0446833486303
25146,Office,33,1994,Steel,17541.249592656564,697.5761390541861
33125,Education,2,2014,Steel,19981.12335009687,603.2037237765093
23258,Healthcare,21,1991,Mixed,12783.898980789096,549.6559885110111
1999,Office,21,2018,Steel,1215.3077473225715,607.9578525875795
37451,Residential,22,2005,Timber,11489.532187281939,306.7883951638658
32449,Residential,24,2003,Mixed,16449.130652514435,506.922575503542
46703,Education,9,1982,Concrete,21470.030829268537,459.71416888141096
13247,Healthcare,4,1999,Steel,9517.305162111617,718.4498499367115
3922,Residential,26,2008,Steel,2759.7824475337384,703.6671207378221
18230,Office,6,1994,Timber,3737.4444697448675,205.01615303043707
4323,Healthcare,2,2023,Mixed,1867.2617241941657,431.93655428965207
16437,Office,24,2007,Mixed,7326.2518944832955,445.71709524142454
14487,Residential,9,2003,Mixed,5787.540927512744,399.4989250716328
22305,Healthcare,23,2006,Timber,8326.781218300306,373.3145580946113
40605,Office,4,1993,Concrete,18974.564174622872,467.2962486054149
48019,Education,34,2005,Timber,15368.922335984586,320.059191902884
32239,Office,14,1986,Timber,8704.577666223438,270.00147852673587
12152,Residential,22,2005,Concrete,6971.5913333565895,573.6990893150584
49648,Residential,26,1981,Timber,15998.736132039941,322.24331558249963
43642,Residential,39,1997,Steel,34395.408919564514,788.1263214235029
33121,Education,24,2008,Mixed,14916.04541265543,450.35009246868844
10678,Residential,1,2007,Steel,6238.035845416203,584.1951531575392
3381,Residential,34,2010,Concrete,2225.842403892781,658.3384808910918
39686,Office,37,1994,Timber,15777.493142274301,397.5581601137505
48579,Office,33,1990,Timber,17032.245070539135,350.6092153098898
24102,Healthcare,2,1994,Timber,6021.948780828595,249.85265873490147
48719,Education,30,1995,Timber,14956.173855624726,306.9885230736412
44677,Healthcare,9,1980,Timber,11366.816517247978,254.4221079581883
36706,Healthcare,18,2006,Concrete,21893.168400901737,596.4465864137127
11015,Office,36,2015,Steel,8771.315482415792,796.3064441594
15253,Education,14,2003,Steel,9112.880962053288,597.4484338853529
27301,Education,35,1996,Concrete,15820.75197993031,579.4934976715252
44715,Residential,11,1994,Concrete,20994.846739547345,469.5258132516459
1929,Education,23,2010,Steel,1328.9798516421479,688.9475643557014
31431,Education,7,2021,Concrete,16746.53118222592,532.8030028387873
25972,Healthcare,24,2007,Mixed,14137.679931630923,544.3431361324089
2903,Residential,34,2017,Steel,2014.1646233438362,693.8217786234366
13382,Residential,1,1995,Concrete,6045.73419107502,451.78106344903756
35902,Office,34,1996,Steel,27351.768758804228,761.8452665256596
39596,Residential,30,1984,Mixed,18573.36403499759,469.07172530047455
16344,Office,4,2021,Timber,3466.88406160083,212.11968071468613
39250,Education,13,1996,Mixed,16512.782543743902,420.7078355093988
6392,Education,34,2014,Timber,2109.9866842958327,330.09804197369095
1693,Healthcare,18,2018,Steel,1383.2653084391177,817.0497982511031
6530,Office,1,2000,Timber,1099.7872577037422,168.4207132777553
47827,Education,25,1999,Steel,33975.97075736566,710.3930992402966
32246,Healthcare,28,1992,Concrete,21745.779040730864,674.3713651532241
43637,Residential,2,2013,Timber,8872.371271366072,203.32220985324543
28445,Healthcare,15,1991,Concrete,17522.457664953086,616.0118708016554
26933,Education,29,2022,Concrete,14817.659089844316,550.167418774155
8855,Healthcare,3,1981,Mixed,3819.6576576824036,431.35603135882593
17783,Office,31,2007,Mixed,8959.469338681545,503.82215254352724
24569,Office,32,2009,Mixed,11896.600302594157,484.2118239486408
33399,Office,28,2000,Mixed,14922.106288107843,446.7830260818541
16034,Residential,35,2007,Timber,5131.291200969766,320.0256455637873
39560,Education,23,2020,Steel,27211.153688581944,687.8451387406963
5905,Office,23,2006,Steel,4126.592168562098,698.8301724914644
8288,Healthcare,3,1991,Timber,2125.725493903195,256.48232310608046
2567,Residential,7,1998,Timber,511.17601753293684,199.13362584064544
10684,Residential,7,2016,Timber,2159.578638587872,202.13203281428977
46562,Office,33,1999,Steel,31846.20600413482,683.9527083058034
40741,Residential,36,2006,Timber,14108.486102801471,346.29700063330483
39108,Education,10,2019,Steel,23466.78626543774,600.0507892359041
18465,Residential,12,1992,Concrete,9547.435876983049,517.0558287020335
24168,Office,38,2022,Steel,16334.186145909529,675.8600689303844
23538,Office,22,2014,Mixed,10046.685139689962,426.8283260977976
35206,Residential,8,1984,Concrete,18696.497441089574,531.0599738990392
5517,Healthcare,9,1989,Mixed,2710.6840110454,491.33297281953963
2244,Residential,27,2004,Mixed,1174.4067379171468,523.3541612821509
25992,Healthcare,3,2002,Timber,5623.219344651608,216.34423455877223
38777,Healthcare,29,1984,Mixed,24591.292330072924,634.1721208467113
6721,Healthcare,3,1981,Steel,4134.1933876078965,615.1158142550062
8770,Healthcare,35,2020,Steel,8024.226248748695,914.9630842358832
18332,Office,21,2010,Mixed,7680.030035069696,418.941197636357
39769,Residential,10,2017,Mixed,17386.21947825513,437.18020262654653
42252,Education,28,2010,Concrete,22555.66189356785,533.8365495968912
9463,Education,25,2018,Concrete,5963.933094035694,630.2370383637001
23369,Education,25,2015,Mixed,12026.52977740062,514.636046788507
27170,Office,37,2006,Concrete,15850.258807958102,583.3735299211668
41733,Office,5,1997,Concrete,17931.656210919442,429.67570533916665
6063,Education,7,1995,Timber,1356.4426691256097,223.7246691614068
42504,Education,29,1987,Steel,32004.97583253734,752.987385482245
16828,Education,21,2004,Concrete,9351.67411006841,555.7210666786552
29704,Education,20,2004,Concrete,14817.78117280162,498.8480060867769
33927,Healthcare,33,1989,Mixed,21610.290201991767,636.9643706190282
45122,Residential,5,1984,Concrete,20165.266251015273,446.90541755718436
10941,Education,34,1983,Concrete,7176.467647503805,655.9242891421081
3773,Residential,33,2022,Concrete,2181.2738316598684,578.1271751020059
31706,Residential,24,2000,Mixed,15906.42454363918,501.68499790699485
27401,Education,23,2004,Timber,7290.462211410198,266.0655527685193
5487,Education,14,1980,Steel,3453.0603090075965,629.3166227460537
30605,Office,15,2015,Steel,20513.069025269895,670.2522145162521
49707,Healthcare,5,2005,Steel,33603.89308270989,676.0394528478863
44839,Healthcare,3,2006,Concrete,24954.812905928306,556.5425835975001
40008,Residential,14,2002,Timber,10451.311492615892,261.23054120715585
28793,Healthcare,21,2024,Timber,10313.792614220509,358.20486278680613
20109,Office,9,2002,Concrete,10105.759373582716,502.5490762137707
47807,Education,26,2009,Concrete,29499.53965964973,617.0548174880191
11372,Office,19,2017,Mixed,5054.37220768361,444.4576334579326
8597,Residential,30,1982,Mixed,3954.3286930030545,459.96611527312484
36268,Education,19,2021,Concrete,18757.242755337633,517.1843706666382
22248,Healthcare,38,1988,Mixed,15464.351764351604,695.0895255461886
12369,Residential,34,2016,Steel,8061.389998717562,651.7414502965124
27105,Office,25,1988,Concrete,14338.679920814677,529.0049777094513
20180,Healthcare,38,1999,Steel,19393.817763083658,961.0415145234716
30550,Residential,8,2016,Mixed,12325.904681193399,403.466601675725
11886,Office,22,1984,Concrete,6645.430779421819,559.097322852248
36160,Residential,17,1986,Concrete,17976.788485432397,497.14569926527645
3438,Healthcare,24,1990,Steel,2734.161846838267,795.2768606277682
20636,Office,2,1994,Steel,10401.100243611229,504.0269550112051
2646,Office,9,2014,Mixed,1008.7937034351698,381.25234445773617
17960,Healthcare,24,2003,Timber,7073.579072365387,393.85184144573424
31313,Residential,38,2008,Steel,22159.48646642787,707.6768903148172
19429,Office,33,1984,Mixed,10624.778208940439,546.8515213824921
29774,Office,11,1991,Steel,19723.122771953298,662.4277145144522
39664,Office,28,1981,Concrete,22792.98663684339,574.6517405416345
25259,Residential,12,1989,Timber,6334.92180289668,250.79859863401876
46828,Education,3,1989,Timber,8557.916828962087,182.7521318220314
41315,Office,28,2000,Mixed,18649.205308594635,451.39066461562714
10260,Residential,10,1990,Steel,5756.366382286143,561.0493549986494
26898,Office,31,2014,Steel,19021.818346070613,707.1833722236082
45451,Healthcare,39,2005,Steel,37496.00245943004,824.9764022668377
47828,Office,4,2001,Steel,27377.016453923192,572.4056296295724
